"","trial_id","node3","full","noAct","noInf","noSelect","noActnoInf","noActnoSelect","noInfnoSelect","noActnoInfnoSelect","n","prop","pgroup","Actual","A","B","E","include"
"142","2_d7","B=1",0.595266751706694,0.587237902350289,0.666084383476187,0.316879674704919,0.628143930954383,0.265547835082775,0.316691299241905,0.232490552382305,6,0.0612244897959184,2,TRUE,1,1,1,TRUE
"143","2_d7","Bu=0",0.0450384073359614,0.0472603996241849,0.0344276063475866,0.0205573665719862,0.025759477753437,0.0153287952539792,0.0468758737074992,0.0812179276069252,0,0,2,FALSE,1,1,1,TRUE
"144","2_d7","Bu=1",0.211798917192256,0.216211395893493,0.184896386818359,0.29642890971636,0.205619977155596,0.247273113133845,0.216121901788922,0.178738026282626,54,0.551020408163265,2,TRUE,1,1,1,TRUE
"145","3_c1","A=0",0.298509324507697,0.296368984860896,0.351627852836456,0.394970062052436,0.326918806773391,0.332344879867184,0.339752387513437,0.243369121599953,31,0.292452830188679,3,TRUE,0,0,0,TRUE
"146","3_c1","Au=0",0.135024388116228,0.137622556718465,0.122986680378037,0.0582123786778398,0.13089055436207,0.0429406451614748,0.0892034780602369,0.0969630448001979,3,0.0283018867924528,3,TRUE,0,0,0,TRUE
"147","3_c1","Au=1",0.128475783146614,0.126342419999431,0.115151272740033,0.025623430591227,0.11819239533134,0.138263902061297,0.0502893197477331,0.164052535681238,1,0.00943396226415094,3,FALSE,0,0,0,TRUE
"148","3_c1","B=0",0.167333395674961,0.169346647681288,0.163391073740982,0.394970062052436,0.167651295038546,0.332344879867184,0.339752387513437,0.243369121599953,62,0.584905660377358,3,TRUE,0,0,0,TRUE
"149","3_c1","Bu=0",0.142181325407886,0.144669720468106,0.131691847564458,0.100600636034834,0.138927459690385,0.0770528465214302,0.130713107417424,0.126123088159329,6,0.0566037735849057,3,TRUE,0,0,0,TRUE
"150","3_c1","Bu=1",0.128475783146614,0.125649670271814,0.115151272740033,0.025623430591227,0.117419488804268,0.0770528465214302,0.0502893197477331,0.126123088159329,0,0,3,FALSE,0,0,0,TRUE
"151","3_c2","A=0",0.502850311699817,0.500239930362599,0.630714237609531,0.626287088527843,0.577039174886887,0.484807319338727,0.478162882322076,0.296072143646904,56,0.583333333333333,3,TRUE,0,1,0,TRUE
"152","3_c2","Au=0",0.102854125261016,0.10783769854135,0.0771286784722714,0.0923048723464627,0.0924692083158911,0.0626395661029279,0.125543759955918,0.117960965383749,2,0.0208333333333333,3,TRUE,0,1,0,TRUE
"153","3_c2","Au=1",0.0932928467662085,0.091041226963431,0.0677809739735775,0.0406299749902167,0.0755531515492429,0.201692145058585,0.070776503607768,0.19957908213884,0,0,3,FALSE,0,1,0,TRUE
"154","3_c2","B=1",0.0932928467662085,0.0912798236972011,0.0677809739735775,0.0406299749902167,0.0757894874336918,0.0260596487488495,0.070776503607768,0.0795162317856454,4,0.0416666666666667,3,FALSE,0,1,0,TRUE
"155","3_c2","Bu=0",0.114417022740541,0.11953863524015,0.0888141619974655,0.159518114155045,0.104563841062819,0.112400660375456,0.183963846898702,0.153435788522431,28,0.291666666666667,3,TRUE,0,1,0,TRUE
"156","3_c2","Bu=1",0.0932928467662085,0.0900626851952685,0.0677809739735775,0.0406299749902167,0.0745851367514679,0.112400660375456,0.070776503607768,0.153435788522431,5,0.0520833333333333,3,FALSE,0,1,0,TRUE
"157","3_c3","A=1",0.10069684198542,0.070722225289275,0.0795032827245015,0.0406299749902167,0.0569930629003957,0.0260596487488495,0.070776503607768,0.0795162317856454,6,0.0689655172413793,3,FALSE,1,0,0,TRUE
"158","3_c3","Au=0",0.128934964591851,0.141597043682622,0.110290331255998,0.0923048723464627,0.130494603096625,0.0626395661029279,0.125543759955918,0.117960965383749,23,0.264367816091954,3,TRUE,1,0,0,TRUE
"159","3_c3","Au=1",0.10069684198542,0.0915837194828052,0.0795032827245015,0.0406299749902167,0.0775857463273726,0.201692145058585,0.070776503607768,0.19957908213884,4,0.0459770114942529,3,FALSE,1,0,0,TRUE
