"","X","A","uAuB","Au","B","Bu","E.x","E.y","pA","peA","pB","peB","Pr","PrUn","index","structure","posterior","groupPost","pgroup","trialtype","node","cesm","node2","node3"
"1",1,0,"00",0,0,0,0,0,0.9,0.5,0.2,0.5,0.045,0.25,1,"disjunctive",0.25,1,"1","d1","A",0.125560625740942,"A","A=0"
"2",1,0,"00",0,0,0,0,0,0.9,0.5,0.2,0.5,0.045,0.25,1,"disjunctive",0.25,1,"1","d1","Au=0",0.0522092394914649,"Au","Au=0"
"3",1,0,"00",0,0,0,0,0,0.9,0.5,0.2,0.5,0.045,0.25,1,"disjunctive",0.25,1,"1","d1","B",0.325489996097285,"B","B=0"
"4",1,0,"00",0,0,0,0,0,0.9,0.5,0.2,0.5,0.045,0.25,1,"disjunctive",0.25,1,"1","d1","Bu=0",0.434796928056041,"Bu","Bu=0"
"5",2,0,"01",0,0,1,0,0,0.9,0.5,0.2,0.5,0.045,0.25,2,"disjunctive",0.25,1,"1","d1","A",0.0514015923343844,"A","A=0"
"6",2,0,"01",0,0,1,0,0,0.9,0.5,0.2,0.5,0.045,0.25,2,"disjunctive",0.25,1,"1","d1","Au=0",0.0210312345265696,"Au","Au=0"
"7",2,0,"01",0,0,1,0,0,0.9,0.5,0.2,0.5,0.045,0.25,2,"disjunctive",0.25,1,"1","d1","B",0.891077486880123,"B","B=0"
"8",2,0,"01",0,0,1,0,0,0.9,0.5,0.2,0.5,0.045,0.25,2,"disjunctive",0.25,1,"1","d1","Bu=1",-0.21071669070818,"Bu","Bu=1"
"9",3,0,"10",1,0,0,0,0,0.9,0.5,0.2,0.5,0.045,0.25,3,"disjunctive",0.25,1,"1","d1","A",0.585836734226142,"A","A=0"
"10",3,0,"10",1,0,0,0,0,0.9,0.5,0.2,0.5,0.045,0.25,3,"disjunctive",0.25,1,"1","d1","Au=1",-0.0420069330271872,"Au","Au=1"
"11",3,0,"10",1,0,0,0,0,0.9,0.5,0.2,0.5,0.045,0.25,3,"disjunctive",0.25,1,"1","d1","B",0.26170471527877,"B","B=0"
"12",3,0,"10",1,0,0,0,0,0.9,0.5,0.2,0.5,0.045,0.25,3,"disjunctive",0.25,1,"1","d1","Bu=0",0.349015474473335,"Bu","Bu=0"
"13",4,0,"11",1,0,1,0,0,0.9,0.5,0.2,0.5,0.045,0.25,4,"disjunctive",0.25,1,"1","d1","A",0.277255619969956,"A","A=0"
"14",4,0,"11",1,0,1,0,0,0.9,0.5,0.2,0.5,0.045,0.25,4,"disjunctive",0.25,1,"1","d1","Au=1",-0.0205827678314564,"Au","Au=1"
"15",4,0,"11",1,0,1,0,0,0.9,0.5,0.2,0.5,0.045,0.25,4,"disjunctive",0.25,1,"1","d1","B",0.848322234942127,"B","B=0"
"16",4,0,"11",1,0,1,0,0,0.9,0.5,0.2,0.5,0.045,0.25,4,"disjunctive",0.25,1,"1","d1","Bu=1",-0.199759112505794,"Bu","Bu=1"
"17",5,0,"00",0,1,0,0,0,0.9,0.5,0.8,0.5,0.18,0.25,5,"disjunctive",0.5,2,"1","d2","A",0.0634359718888258,"A","A=0"
"18",5,0,"00",0,1,0,0,0,0.9,0.5,0.8,0.5,0.18,0.25,5,"disjunctive",0.5,2,"1","d2","Au=0",0.027341590620048,"Au","Au=0"
"19",5,0,"00",0,1,0,0,0,0.9,0.5,0.8,0.5,0.18,0.25,5,"disjunctive",0.5,2,"1","d2","B",-0.100355365026207,"B","B=1"
"20",5,0,"00",0,1,0,0,0,0.9,0.5,0.8,0.5,0.18,0.25,5,"disjunctive",0.5,2,"1","d2","Bu=0",0.949608672149709,"Bu","Bu=0"
"21",6,0,"00",0,1,0,1,0,0.9,0.5,0.8,0.5,0.18,0.25,6,"disjunctive",0,3,"1","d3","A",-0.0593510612463115,"A","A=0"
"22",6,0,"00",0,1,0,1,0,0.9,0.5,0.8,0.5,0.18,0.25,6,"disjunctive",0,3,"1","d3","Au=0",-0.0241590957114912,"Au","Au=0"
"23",6,0,"00",0,1,0,1,0,0.9,0.5,0.8,0.5,0.18,0.25,6,"disjunctive",0,3,"1","d3","B",0.101124766776097,"B","B=1"
"24",6,0,"00",0,1,0,1,0,0.9,0.5,0.8,0.5,0.18,0.25,6,"disjunctive",0,3,"1","d3","Bu=0",-0.949484037713988,"Bu","Bu=0"
"25",7,0,"01",0,1,1,0,1,0.9,0.5,0.8,0.5,0.18,0.25,7,"disjunctive",0,2,"1","d2","A",0.0126385464941144,"A","A=0"
"26",7,0,"01",0,1,1,0,1,0.9,0.5,0.8,0.5,0.18,0.25,7,"disjunctive",0,2,"1","d2","Au=0",0.00655684044490218,"Au","Au=0"
"27",7,0,"01",0,1,1,0,1,0.9,0.5,0.8,0.5,0.18,0.25,7,"disjunctive",0,2,"1","d2","B",-0.502840724089759,"B","B=1"
"28",7,0,"01",0,1,1,0,1,0.9,0.5,0.8,0.5,0.18,0.25,7,"disjunctive",0,2,"1","d2","Bu=1",-0.83520691816524,"Bu","Bu=1"
"29",8,0,"01",0,1,1,1,1,0.9,0.5,0.8,0.5,0.18,0.25,8,"disjunctive",0.5,3,"1","d3","A",-0.0138478442310303,"A","A=0"
"30",8,0,"01",0,1,1,1,1,0.9,0.5,0.8,0.5,0.18,0.25,8,"disjunctive",0.5,3,"1","d3","Au=0",-0.00498710937387446,"Au","Au=0"
"31",8,0,"01",0,1,1,1,1,0.9,0.5,0.8,0.5,0.18,0.25,8,"disjunctive",0.5,3,"1","d3","B",0.504287116395641,"B","B=1"
"32",8,0,"01",0,1,1,1,1,0.9,0.5,0.8,0.5,0.18,0.25,8,"disjunctive",0.5,3,"1","d3","Bu=1",0.834443606041303,"Bu","Bu=1"
"33",9,0,"10",1,1,0,0,0,0.9,0.5,0.8,0.5,0.18,0.25,9,"disjunctive",0.5,2,"1","d2","A",0.336217882326205,"A","A=0"
"34",9,0,"10",1,1,0,0,0,0.9,0.5,0.8,0.5,0.18,0.25,9,"disjunctive",0.5,2,"1","d2","Au=1",-0.0262686411111888,"Au","Au=1"
"35",9,0,"10",1,1,0,0,0,0.9,0.5,0.8,0.5,0.18,0.25,9,"disjunctive",0.5,2,"1","d2","B",-0.0936147353288381,"B","B=1"
"36",9,0,"10",1,1,0,0,0,0.9,0.5,0.8,0.5,0.18,0.25,9,"disjunctive",0.5,2,"1","d2","Bu=0",0.886378845775473,"Bu","Bu=0"
"37",10,0,"10",1,1,0,1,0,0.9,0.5,0.8,0.5,0.18,0.25,10,"disjunctive",0,3,"1","d3","A",-0.336853040432787,"A","A=0"
"38",10,0,"10",1,1,0,1,0,0.9,0.5,0.8,0.5,0.18,0.25,10,"disjunctive",0,3,"1","d3","Au=1",0.0250244072378201,"Au","Au=1"
"39",10,0,"10",1,1,0,1,0,0.9,0.5,0.8,0.5,0.18,0.25,10,"disjunctive",0,3,"1","d3","B",0.0937822464687759,"B","B=1"
"40",10,0,"10",1,1,0,1,0,0.9,0.5,0.8,0.5,0.18,0.25,10,"disjunctive",0,3,"1","d3","Bu=0",-0.886278014489594,"Bu","Bu=0"
"41",11,0,"11",1,1,1,0,1,0.9,0.5,0.8,0.5,0.18,0.25,11,"disjunctive",0,2,"1","d2","A",0.0743878741677015,"A","A=0"
"42",11,0,"11",1,1,1,0,1,0.9,0.5,0.8,0.5,0.18,0.25,11,"disjunctive",0,2,"1","d2","Au=1",-0.00498576858879627,"Au","Au=1"
"43",11,0,"11",1,1,1,0,1,0.9,0.5,0.8,0.5,0.18,0.25,11,"disjunctive",0,2,"1","d2","B",-0.494655413001773,"B","B=1"
"44",11,0,"11",1,1,1,0,1,0.9,0.5,0.8,0.5,0.18,0.25,11,"disjunctive",0,2,"1","d2","Bu=1",-0.825089515269173,"Bu","Bu=1"
"45",12,0,"11",1,1,1,1,1,0.9,0.5,0.8,0.5,0.18,0.25,12,"disjunctive",0.5,3,"1","d3","A",-0.0733514980243343,"A","A=0"
"46",12,0,"11",1,1,1,1,1,0.9,0.5,0.8,0.5,0.18,0.25,12,"disjunctive",0.5,3,"1","d3","Au=1",0.00471125548345684,"Au","Au=1"
"47",12,0,"11",1,1,1,1,1,0.9,0.5,0.8,0.5,0.18,0.25,12,"disjunctive",0.5,3,"1","d3","B",0.494470280257981,"B","B=1"
"48",12,0,"11",1,1,1,1,1,0.9,0.5,0.8,0.5,0.18,0.25,12,"disjunctive",0.5,3,"1","d3","Bu=1",0.82519317628416,"Bu","Bu=1"
"49",13,1,"00",0,0,0,0,0,0.1,0.5,0.2,0.5,0.005,0.25,13,"disjunctive",0.5,4,"1","d4","A",-0.185290938837516,"A","A=1"
"50",13,1,"00",0,0,0,0,0,0.1,0.5,0.2,0.5,0.005,0.25,13,"disjunctive",0.5,4,"1","d4","Au=0",0.7202288295543,"Au","Au=0"
"51",13,1,"00",0,0,0,0,0,0.1,0.5,0.2,0.5,0.005,0.25,13,"disjunctive",0.5,4,"1","d4","B",0.162957337577655,"B","B=0"
"52",13,1,"00",0,0,0,0,0,0.1,0.5,0.2,0.5,0.005,0.25,13,"disjunctive",0.5,4,"1","d4","Bu=0",0.218531802295733,"Bu","Bu=0"
"53",14,1,"00",0,0,0,1,0,0.1,0.5,0.2,0.5,0.005,0.25,14,"disjunctive",0,5,"1","d5","A",0.184814614379104,"A","A=1"
"54",14,1,"00",0,0,0,1,0,0.1,0.5,0.2,0.5,0.005,0.25,14,"disjunctive",0,5,"1","d5","Au=0",-0.720463897632459,"Au","Au=0"
"55",14,1,"00",0,0,0,1,0,0.1,0.5,0.2,0.5,0.005,0.25,14,"disjunctive",0,5,"1","d5","B",-0.164500135543697,"B","B=0"
"56",14,1,"00",0,0,0,1,0,0.1,0.5,0.2,0.5,0.005,0.25,14,"disjunctive",0,5,"1","d5","Bu=0",-0.218893605130987,"Bu","Bu=0"
"57",15,1,"01",0,0,1,0,0,0.1,0.5,0.2,0.5,0.005,0.25,15,"disjunctive",0.5,4,"1","d4","A",-0.117753078876939,"A","A=1"
"58",15,1,"01",0,0,1,0,0,0.1,0.5,0.2,0.5,0.005,0.25,15,"disjunctive",0.5,4,"1","d4","Au=0",0.458994989590159,"Au","Au=0"
"59",15,1,"01",0,0,1,0,0,0.1,0.5,0.2,0.5,0.005,0.25,15,"disjunctive",0.5,4,"1","d4","B",0.710723461078483,"B","B=0"
"60",15,1,"01",0,0,1,0,0,0.1,0.5,0.2,0.5,0.005,0.25,15,"disjunctive",0.5,4,"1","d4","Bu=1",-0.166235380380983,"Bu","Bu=1"
"61",16,1,"01",0,0,1,1,0,0.1,0.5,0.2,0.5,0.005,0.25,16,"disjunctive",0,5,"1","d5","A",0.116387038447897,"A","A=1"
"62",16,1,"01",0,0,1,1,0,0.1,0.5,0.2,0.5,0.005,0.25,16,"disjunctive",0,5,"1","d5","Au=0",-0.455003610228553,"Au","Au=0"
"63",16,1,"01",0,0,1,1,0,0.1,0.5,0.2,0.5,0.005,0.25,16,"disjunctive",0,5,"1","d5","B",-0.712900313200885,"B","B=0"
"64",16,1,"01",0,0,1,1,0,0.1,0.5,0.2,0.5,0.005,0.25,16,"disjunctive",0,5,"1","d5","Bu=1",0.168321074228117,"Bu","Bu=1"
"65",17,1,"10",1,0,0,0,1,0.1,0.5,0.2,0.5,0.005,0.25,17,"disjunctive",0,4,"1","d4","A",-0.755728234267497,"A","A=1"
"66",17,1,"10",1,0,0,0,1,0.1,0.5,0.2,0.5,0.005,0.25,17,"disjunctive",0,4,"1","d4","Au=1",-0.522409579938592,"Au","Au=1"
"67",17,1,"10",1,0,0,0,1,0.1,0.5,0.2,0.5,0.005,0.25,17,"disjunctive",0,4,"1","d4","B",0.0523493791241952,"B","B=0"
"68",17,1,"10",1,0,0,0,1,0.1,0.5,0.2,0.5,0.005,0.25,17,"disjunctive",0,4,"1","d4","Bu=0",0.0665838030641407,"Bu","Bu=0"
"69",18,1,"10",1,0,0,1,1,0.1,0.5,0.2,0.5,0.005,0.25,18,"disjunctive",0.5,5,"1","d5","A",0.754565556984801,"A","A=1"
"70",18,1,"10",1,0,0,1,1,0.1,0.5,0.2,0.5,0.005,0.25,18,"disjunctive",0.5,5,"1","d5","Au=1",0.521615351299232,"Au","Au=1"
"71",18,1,"10",1,0,0,1,1,0.1,0.5,0.2,0.5,0.005,0.25,18,"disjunctive",0.5,5,"1","d5","B",-0.0518093248472086,"B","B=0"
"72",18,1,"10",1,0,0,1,1,0.1,0.5,0.2,0.5,0.005,0.25,18,"disjunctive",0.5,5,"1","d5","Bu=0",-0.0686643975558355,"Bu","Bu=0"
"73",19,1,"11",1,0,1,0,1,0.1,0.5,0.2,0.5,0.005,0.25,19,"disjunctive",0,4,"1","d4","A",-0.654874393483219,"A","A=1"
"74",19,1,"11",1,0,1,0,1,0.1,0.5,0.2,0.5,0.005,0.25,19,"disjunctive",0,4,"1","d4","Au=1",-0.452290051447733,"Au","Au=1"
"75",19,1,"11",1,0,1,0,1,0.1,0.5,0.2,0.5,0.005,0.25,19,"disjunctive",0,4,"1","d4","B",0.300380662831539,"B","B=0"
"76",19,1,"11",1,0,1,0,1,0.1,0.5,0.2,0.5,0.005,0.25,19,"disjunctive",0,4,"1","d4","Bu=1",-0.0718257371718888,"Bu","Bu=1"
"77",20,1,"11",1,0,1,1,1,0.1,0.5,0.2,0.5,0.005,0.25,20,"disjunctive",0.5,5,"1","d5","A",0.654507449154734,"A","A=1"
"78",20,1,"11",1,0,1,1,1,0.1,0.5,0.2,0.5,0.005,0.25,20,"disjunctive",0.5,5,"1","d5","Au=1",0.451242518432209,"Au","Au=1"
"79",20,1,"11",1,0,1,1,1,0.1,0.5,0.2,0.5,0.005,0.25,20,"disjunctive",0.5,5,"1","d5","B",-0.300990252296828,"B","B=0"
"80",20,1,"11",1,0,1,1,1,0.1,0.5,0.2,0.5,0.005,0.25,20,"disjunctive",0.5,5,"1","d5","Bu=1",0.0705851904726336,"Bu","Bu=1"
"81",21,1,"00",0,1,0,0,0,0.1,0.5,0.8,0.5,0.02,0.25,21,"disjunctive",1,6,"1","d6","A",-0.133858999830891,"A","A=1"
"82",21,1,"00",0,1,0,0,0,0.1,0.5,0.8,0.5,0.02,0.25,21,"disjunctive",1,6,"1","d6","Au=0",0.528596101343894,"Au","Au=0"
"83",21,1,"00",0,1,0,0,0,0.1,0.5,0.8,0.5,0.02,0.25,21,"disjunctive",1,6,"1","d6","B",-0.0751147349458994,"B","B=1"
"84",21,1,"00",0,1,0,0,0,0.1,0.5,0.8,0.5,0.02,0.25,21,"disjunctive",1,6,"1","d6","Bu=0",0.704970939378135,"Bu","Bu=0"
"85",22,1,"00",0,1,0,1,0,0.1,0.5,0.8,0.5,0.02,0.25,22,"disjunctive",0,7,"1","d7","A",0.135342725981068,"A","A=1"
"86",22,1,"00",0,1,0,1,0,0.1,0.5,0.8,0.5,0.02,0.25,22,"disjunctive",0,7,"1","d7","Au=0",-0.52849356432349,"Au","Au=0"
"87",22,1,"00",0,1,0,1,0,0.1,0.5,0.8,0.5,0.02,0.25,22,"disjunctive",0,7,"1","d7","B",0.0747876321541773,"B","B=1"
"88",22,1,"00",0,1,0,1,0,0.1,0.5,0.8,0.5,0.02,0.25,22,"disjunctive",0,7,"1","d7","Bu=0",-0.705021185047079,"Bu","Bu=0"
"89",23,1,"01",0,1,1,0,1,0.1,0.5,0.8,0.5,0.02,0.25,23,"disjunctive",0,6,"1","d6","A",-0.0345013291935347,"A","A=1"
"90",23,1,"01",0,1,1,0,1,0.1,0.5,0.8,0.5,0.02,0.25,23,"disjunctive",0,6,"1","d6","Au=0",0.136711495032189,"Au","Au=0"
"91",23,1,"01",0,1,1,0,1,0.1,0.5,0.8,0.5,0.02,0.25,23,"disjunctive",0,6,"1","d6","B",-0.469753252056487,"B","B=1"
"92",23,1,"01",0,1,1,0,1,0.1,0.5,0.8,0.5,0.02,0.25,23,"disjunctive",0,6,"1","d6","Bu=1",-0.779768987813569,"Bu","Bu=1"
"93",24,1,"01",0,1,1,1,1,0.1,0.5,0.8,0.5,0.02,0.25,24,"disjunctive",0.333333333333333,7,"1","d7","A",0.033985956902214,"A","A=1"
"94",24,1,"01",0,1,1,1,1,0.1,0.5,0.8,0.5,0.02,0.25,24,"disjunctive",0.333333333333333,7,"1","d7","Au=0",-0.136346038532426,"Au","Au=0"
"95",24,1,"01",0,1,1,1,1,0.1,0.5,0.8,0.5,0.02,0.25,24,"disjunctive",0.333333333333333,7,"1","d7","B",0.470295342870476,"B","B=1"
"96",24,1,"01",0,1,1,1,1,0.1,0.5,0.8,0.5,0.02,0.25,24,"disjunctive",0.333333333333333,7,"1","d7","Bu=1",0.778176719914435,"Bu","Bu=1"
"97",25,1,"10",1,1,0,0,1,0.1,0.5,0.8,0.5,0.02,0.25,25,"disjunctive",0,6,"1","d6","A",-0.691549525329079,"A","A=1"
"98",25,1,"10",1,1,0,0,1,0.1,0.5,0.8,0.5,0.02,0.25,25,"disjunctive",0,6,"1","d6","Au=1",-0.476578386468621,"Au","Au=1"
"99",25,1,"10",1,1,0,0,1,0.1,0.5,0.8,0.5,0.02,0.25,25,"disjunctive",0,6,"1","d6","B",-0.0299343926807807,"B","B=1"
"100",25,1,"10",1,1,0,0,1,0.1,0.5,0.8,0.5,0.02,0.25,25,"disjunctive",0,6,"1","d6","Bu=0",0.272478789959427,"Bu","Bu=0"
"101",26,1,"10",1,1,0,1,1,0.1,0.5,0.8,0.5,0.02,0.25,26,"disjunctive",0.333333333333333,7,"1","d7","A",0.691565096045171,"A","A=1"
"102",26,1,"10",1,1,0,1,1,0.1,0.5,0.8,0.5,0.02,0.25,26,"disjunctive",0.333333333333333,7,"1","d7","Au=1",0.477065390376797,"Au","Au=1"
"103",26,1,"10",1,1,0,1,1,0.1,0.5,0.8,0.5,0.02,0.25,26,"disjunctive",0.333333333333333,7,"1","d7","B",0.0293976783978591,"B","B=1"
"104",26,1,"10",1,1,0,1,1,0.1,0.5,0.8,0.5,0.02,0.25,26,"disjunctive",0.333333333333333,7,"1","d7","Bu=0",-0.270963429317039,"Bu","Bu=0"
"105",27,1,"11",1,1,1,0,1,0.1,0.5,0.8,0.5,0.02,0.25,27,"disjunctive",0,6,"1","d6","A",-0.285065939895786,"A","A=1"
"106",27,1,"11",1,1,1,0,1,0.1,0.5,0.8,0.5,0.02,0.25,27,"disjunctive",0,6,"1","d6","Au=1",-0.198222023391939,"Au","Au=1"
"107",27,1,"11",1,1,1,0,1,0.1,0.5,0.8,0.5,0.02,0.25,27,"disjunctive",0,6,"1","d6","B",-0.287906208515671,"B","B=1"
"108",27,1,"11",1,1,1,0,1,0.1,0.5,0.8,0.5,0.02,0.25,27,"disjunctive",0,6,"1","d6","Bu=1",-0.479805366873055,"Bu","Bu=1"
"109",28,1,"11",1,1,1,1,1,0.1,0.5,0.8,0.5,0.02,0.25,28,"disjunctive",0.333333333333333,7,"1","d7","A",0.285376502214326,"A","A=1"
"110",28,1,"11",1,1,1,1,1,0.1,0.5,0.8,0.5,0.02,0.25,28,"disjunctive",0.333333333333333,7,"1","d7","Au=1",0.198357628552606,"Au","Au=1"
"111",28,1,"11",1,1,1,1,1,0.1,0.5,0.8,0.5,0.02,0.25,28,"disjunctive",0.333333333333333,7,"1","d7","B",0.287829415689019,"B","B=1"
